Id,SalePrice
1461,121315.0
1462,154579.0
1463,187484.0
1464,197198.0
1465,193537.0
1466,170787.0
1467,175896.0
1468,161775.0
1469,185959.0
1470,120233.0
1471,197975.0
1472,96725.0
1473,95303.0
1474,145420.0
1475,109848.0
1476,370271.0
1477,254194.0
1478,285519.0
1479,290913.0
1480,487204.0
1481,313485.0
1482,208063.0
1483,178849.0
1484,161815.0
1485,190009.0
1486,194343.0
1487,335440.0
1488,231186.0
1489,196588.0
1490,230063.0
1491,194366.0
1492,92440.0
1493,178767.0
1494,296427.0
1495,287245.0
1496,232306.0
1497,179385.0
1498,167601.0
1499,160775.0
1500,155952.0
1501,172958.0
1502,145650.0
1503,289092.0
1504,238361.0
1505,223654.0
1506,186262.0
1507,246045.0
1508,196578.0
1509,158899.0
1510,142445.0
1511,151546.0
1512,176006.0
1513,147067.0
1514,162046.0
1515,191305.0
1516,152383.0
1517,164104.0
1518,132436.0
1519,214459.0
1520,127569.0
1521,133021.0
1522,177366.0
1523,110264.0
1524,124502.0
1525,119865.0
1526,111381.0
1527,101627.0
1528,137592.0
1529,148947.0
1530,177194.0
1531,105300.0
1532,96282.0
1533,150339.0
1534,127530.0
1535,151329.0
1536,108477.0
1537,62741.0
1538,149712.0
1539,183489.0
1540,95453.0
1541,141522.0
1542,141657.0
1543,197051.0
1544,86705.0
1545,112731.0
1546,135405.0
1547,135562.0
1548,140451.0
1549,119411.0
1550,133680.0
1551,109687.0
1552,132846.0
1553,147185.0
1554,114004.0
1555,164085.0
1556,88581.0
1557,105013.0
1558,100917.0
1559,68146.0
1560,131167.0
1561,134500.0
1562,128656.0
1563,118479.0
1564,159423.0
1565,149895.0
1566,232195.0
1567,75284.0
1568,230416.0
1569,134051.0
1570,137774.0
1571,122299.0
1572,144866.0
1573,240756.0
1574,115459.0
1575,218484.0
1576,254259.0
1577,187790.0
1578,142533.0
1579,148742.0
1580,194362.0
1581,154346.0
1582,122478.0
1583,310588.0
1584,217709.0
1585,137241.0
1586,68979.0
1587,103121.0
1588,149712.0
1589,100134.0
1590,134784.0
1591,91415.0
1592,119003.0
1593,121517.0
1594,125385.0
1595,103168.0
1596,231870.0
1597,190879.0
1598,216662.0
1599,161563.0
1600,161794.0
1601,66003.0
1602,115906.0
1603,80210.0
1604,251306.0
1605,241361.0
1606,167831.0
1607,176707.0
1608,220320.0
1609,185817.0
1610,154966.0
1611,141124.0
1612,172701.0
1613,169575.0
1614,122673.0
1615,91296.0
1616,75640.0
