Id,SalePrice
1461,124406.0
1462,157790.0
1463,198244.0
1464,196344.0
1465,184282.0
1466,171636.0
1467,172406.0
1468,166093.0
1469,176616.0
1470,127754.0
1471,199554.0
1472,95929.0
1473,98650.0
1474,149833.0
1475,115956.0
1476,381504.0
1477,263819.0
1478,281801.0
1479,298607.0
1480,489019.0
1481,308782.0
1482,202167.0
1483,176450.0
1484,168282.0
1485,184337.0
1486,191678.0
1487,347877.0
1488,230141.0
1489,211628.0
1490,221910.0
1491,191570.0
1492,94046.0
1493,174994.0
1494,295779.0
1495,283556.0
1496,238231.0
1497,189284.0
1498,166843.0
1499,164078.0
1500,162553.0
1501,177035.0
1502,149296.0
1503,286267.0
1504,236632.0
1505,222323.0
1506,173898.0
1507,247086.0
1508,191244.0
1509,159970.0
1510,148162.0
1511,146751.0
1512,172481.0
1513,152650.0
1514,170747.0
1515,176640.0
1516,147404.0
1517,161120.0
1518,131190.0
1519,224575.0
1520,135984.0
1521,137821.0
1522,172143.0
1523,117015.0
1524,120838.0
1525,121167.0
1526,114312.0
1527,99084.0
1528,131558.0
1529,156316.0
1530,172307.0
1531,103792.0
1532,96403.0
1533,152091.0
1534,120199.0
1535,151586.0
1536,109351.0
1537,64713.0
1538,152426.0
1539,185143.0
1540,92549.0
1541,134517.0
1542,137340.0
1543,212239.0
1544,81911.0
1545,106424.0
1546,132419.0
1547,134562.0
1548,138256.0
1549,113933.0
1550,139702.0
1551,110773.0
1552,141854.0
1553,152603.0
1554,117463.0
1555,162456.0
1556,87278.0
1557,99533.0
1558,95895.0
1559,84643.0
1560,124806.0
1561,145959.0
1562,130792.0
1563,124596.0
1564,163038.0
1565,152238.0
1566,216490.0
1567,72248.0
1568,222616.0
1569,143876.0
1570,136824.0
1571,119737.0
1572,149167.0
1573,251300.0
1574,107252.0
1575,208570.0
1576,249409.0
1577,200294.0
1578,138334.0
1579,155935.0
1580,188742.0
1581,147648.0
1582,126080.0
1583,329877.0
1584,217852.0
1585,142096.0
1586,71589.0
1587,101207.0
1588,148670.0
1589,98216.0
1590,134470.0
1591,95327.0
1592,120725.0
1593,121394.0
1594,136205.0
1595,106681.0
1596,241445.0
1597,187148.0
1598,191377.0
1599,156219.0
1600,161601.0
1601,62245.0
1602,110647.0
1603,100513.0
1604,252415.0
1605,234897.0
1606,165099.0
1607,159378.0
1608,220692.0
1609,194962.0
1610,166338.0
1611,142548.0
1612,177348.0
1613,174079.0
1614,122315.0
1615,85769.0
1616,69848.0
1617,86812.0
1618,128356.0
1619,142869.0
1620,163472.0
1621,146354.0
1622,145740.0
1623,254686.0
1624,193822.0
1625,115160.0
1626,157222.0
1627,195915.0
1628,272674.0
1629,182756.0
1630,370972.0
1631,211445.0
1632,228285.0
1633,175383.0
1634,189197.0
1635,178290.0
1636,164236.0
1637,211810.0
1638,181537.0
1639,180085.0
1640,273686.0
1641,171982.0
1642,218483.0
1643,208828.0
1644,228692.0
1645,196672.0
1646,162107.0
1647,153024.0
1648,135421.0
1649,139189.0
1650,114072.0
1651,123874.0
1652,97669.0
1653,99203.0
1654,148439.0
1655,138912.0
1656,144035.0
1657,150104.0
1658,147184.0
1659,122250.0
1660,157336.0
1661,458330.0
1662,385760.0
1663,367712.0
1664,496210.0
1665,301495.0
1666,321676.0
1667,372742.0
1668,340975.0
1669,286908.0
1670,330366.0
1671,259997.0
1672,506466.0
1673,292551.0
1674,242427.0
1675,189300.0
1676,196744.0
1677,222419.0
1678,505361.0
1679,389358.0
1680,342562.0
1681,226376.0
1682,291524.0
1683,176523.0
1684,171611.0
1685,167445.0
1686,165844.0
1687,170603.0
1688,185551.0
1689,199710.0
1690,190866.0
1691,181522.0
1692,245203.0
1693,174224.0
1694,181246.0
1695,168484.0
1696,273759.0
1697,175145.0
1698,377704.0
1699,327226.0
1700,240166.0
1701,261391.0
1702,250867.0
1703,249717.0
1704,280094.0
1705,225589.0
1706,445688.0
1707,217488.0
1708,209656.0
1709,258271.0
1710,216882.0
1711,264146.0
1712,267384.0
1713,273310.0
1714,230816.0
1715,212432.0
1716,185569.0
1717,167273.0
1718,132096.0
1719,193163.0
1720,240713.0
1721,165956.0
1722,123251.0
1723,160934.0
1724,215457.0
1725,241042.0
1726,194851.0
1727,161973.0
1728,180631.0
1729,172220.0
1730,156208.0
1731,124548.0
1732,127593.0
1733,123781.0
