Id,SalePrice
1461,119811.0
1462,152888.0
1463,182169.0
1464,197812.0
1465,197826.0
1466,170467.0
1467,177819.0
1468,159701.0
1469,190930.0
1470,116380.0
1471,197505.0
1472,97301.0
1473,93710.0
1474,143423.0
1475,107019.0
1476,364219.0
1477,249142.0
1478,287384.0
1479,287065.0
1480,486884.0
1481,315767.0
1482,210881.0
1483,180025.0
1484,158507.0
1485,192961.0
1486,195846.0
1487,328855.0
1488,231865.0
1489,188852.0
1490,233884.0
1491,195698.0
1492,91543.0
1493,180975.0
1494,296372.0
1495,288914.0
1496,229260.0
1497,174335.0
1498,167554.0
1499,159046.0
1500,152568.0
1501,170597.0
1502,144030.0
1503,290792.0
1504,239298.0
1505,224316.0
1506,192650.0
1507,245663.0
1508,199331.0
1509,158409.0
1510,139415.0
1511,153498.0
1512,177933.0
1513,144378.0
1514,157528.0
1515,198427.0
1516,154828.0
1517,165725.0
1518,133162.0
1519,209445.0
1520,123322.0
1521,130544.0
1522,179893.0
1523,106814.0
1524,126195.0
1525,119115.0
1526,109855.0
1527,102829.0
1528,140822.0
1529,144932.0
1530,179770.0
1531,105972.0
1532,96202.0
1533,149377.0
1534,131191.0
1535,151421.0
1536,108114.0
1537,61786.0
1538,148104.0
1539,182471.0
1540,97457.0
1541,145122.0
1542,143600.0
1543,189596.0
1544,88945.0
1545,115919.0
1546,136845.0
1547,135865.0
1548,141468.0
1549,122152.0
1550,130502.0
1551,109257.0
1552,128182.0
1553,144434.0
1554,112356.0
1555,164661.0
1556,89261.0
1557,107607.0
1558,103487.0
1559,59907.0
1560,134808.0
1561,128805.0
1562,127590.0
1563,115297.0
1564,157648.0
1565,148731.0
1566,240073.0
1567,76692.0
1568,233764.0
1569,128983.0
1570,138743.0
1571,123727.0
1572,142800.0
1573,235483.0
1574,119577.0
1575,223673.0
1576,256588.0
1577,181488.0
1578,144780.0
1579,145138.0
1580,197285.0
1581,158026.0
1582,120587.0
1583,301405.0
1584,217634.0
1585,134755.0
1586,67734.0
1587,103908.0
1588,150260.0
1589,101163.0
1590,135031.0
1591,89262.0
1592,118101.0
1593,121470.0
1594,119635.0
1595,101259.0
1596,227437.0
1597,192581.0
1598,229248.0
1599,164367.0
1600,161903.0
1601,67735.0
1602,118693.0
1603,70170.0
1604,250700.0
1605,244856.0
1606,169264.0
1607,185609.0
1608,220063.0
1609,181130.0
1610,149148.0
1611,140420.0
1612,170376.0
1613,167392.0
1614,122827.0
1615,94069.0
1616,78458.0
1617,95065.0
1618,123883.0
1619,136410.0
1620,149732.0
1621,143441.0
1622,138736.0
1623,250902.0
1624,216843.0
1625,119177.0
1626,173207.0
1627,195034.0
1628,272452.0
1629,176829.0
1630,352618.0
1631,227696.0
1632,249874.0
1633,172336.0
1634,184752.0
1635,176734.0
1636,150839.0
1637,204573.0
1638,178075.0
1639,188127.0
1640,253237.0
1641,176987.0
1642,237853.0
